NO,DATE,TIME,FUNCTION,RANGE,SPEED,VALUE
2526,2021-07-26,22:24:47:251424,DC VOLTAGE,50V,MEDIUM,4.410295
2527,2021-07-26,22:24:52:254500,DC VOLTAGE,50V,MEDIUM,4.410434
2528,2021-07-26,22:24:57:260445,DC VOLTAGE,50V,MEDIUM,4.410609
2529,2021-07-26,22:25:02:264436,DC VOLTAGE,50V,MEDIUM,4.410554
2530,2021-07-26,22:25:07:279500,DC VOLTAGE,50V,MEDIUM,4.4107
2531,2021-07-26,22:25:12:284567,DC VOLTAGE,50V,MEDIUM,4.410685
2532,2021-07-26,22:25:17:302771,DC VOLTAGE,50V,MEDIUM,4.410668
2533,2021-07-26,22:25:22:317416,DC VOLTAGE,50V,MEDIUM,4.411063
2534,2021-07-26,22:25:27:332414,DC VOLTAGE,50V,MEDIUM,4.41099
2535,2021-07-26,22:25:32:339443,DC VOLTAGE,50V,MEDIUM,4.411075
2536,2021-07-26,22:25:37:351474,DC VOLTAGE,50V,MEDIUM,4.411214
2537,2021-07-26,22:25:42:365449,DC VOLTAGE,50V,MEDIUM,4.411329
2538,2021-07-26,22:25:47:373320,DC VOLTAGE,50V,MEDIUM,4.411332
2539,2021-07-26,22:25:52:386414,DC VOLTAGE,50V,MEDIUM,4.411147
2540,2021-07-26,22:25:57:396266,DC VOLTAGE,50V,MEDIUM,4.411222
2541,2021-07-26,22:26:02:404404,DC VOLTAGE,50V,MEDIUM,4.411322
2542,2021-07-26,22:26:07:411402,DC VOLTAGE,50V,MEDIUM,4.411455
2543,2021-07-26,22:26:12:417546,DC VOLTAGE,50V,MEDIUM,4.411871
2544,2021-07-26,22:26:17:433301,DC VOLTAGE,50V,MEDIUM,4.411821
2545,2021-07-26,22:26:22:444424,DC VOLTAGE,50V,MEDIUM,4.411774
2546,2021-07-26,22:26:27:452414,DC VOLTAGE,50V,MEDIUM,4.41191
2547,2021-07-26,22:26:32:457516,DC VOLTAGE,50V,MEDIUM,4.412025
2548,2021-07-26,22:26:37:464622,DC VOLTAGE,50V,MEDIUM,4.411965
2549,2021-07-26,22:26:42:476434,DC VOLTAGE,50V,MEDIUM,4.412085
2550,2021-07-26,22:26:47:484415,DC VOLTAGE,50V,MEDIUM,4.411954
2551,2021-07-26,22:26:52:492414,DC VOLTAGE,50V,MEDIUM,4.412236
2552,2021-07-26,22:26:57:500413,DC VOLTAGE,50V,MEDIUM,4.412385
2553,2021-07-26,22:27:02:505419,DC VOLTAGE,50V,MEDIUM,4.412551
2554,2021-07-26,22:27:07:509441,DC VOLTAGE,50V,MEDIUM,4.412467
2555,2021-07-26,22:27:12:514163,DC VOLTAGE,50V,MEDIUM,4.412517
2556,2021-07-26,22:27:17:524511,DC VOLTAGE,50V,MEDIUM,4.412519
2557,2021-07-26,22:27:22:538576,DC VOLTAGE,50V,MEDIUM,4.412657
2558,2021-07-26,22:27:27:552469,DC VOLTAGE,50V,MEDIUM,4.412693
2559,2021-07-26,22:27:32:569564,DC VOLTAGE,50V,MEDIUM,4.412872
2560,2021-07-26,22:27:37:586430,DC VOLTAGE,50V,MEDIUM,4.412911
2561,2021-07-26,22:27:42:600516,DC VOLTAGE,50V,MEDIUM,4.412974
2562,2021-07-26,22:27:47:608414,DC VOLTAGE,50V,MEDIUM,4.413037
2563,2021-07-26,22:27:52:613305,DC VOLTAGE,50V,MEDIUM,4.413076
2564,2021-07-26,22:27:57:623302,DC VOLTAGE,50V,MEDIUM,4.413122
2565,2021-07-26,22:28:02:630424,DC VOLTAGE,50V,MEDIUM,4.413292
2566,2021-07-26,22:28:07:636422,DC VOLTAGE,50V,MEDIUM,4.413228
2567,2021-07-26,22:28:12:646422,DC VOLTAGE,50V,MEDIUM,4.413357
2568,2021-07-26,22:28:17:650909,DC VOLTAGE,50V,MEDIUM,4.413465
2569,2021-07-26,22:28:22:667411,DC VOLTAGE,50V,MEDIUM,4.41369
2570,2021-07-26,22:28:27:682463,DC VOLTAGE,50V,MEDIUM,4.413667
2571,2021-07-26,22:28:32:698530,DC VOLTAGE,50V,MEDIUM,4.413867
2572,2021-07-26,22:28:37:714406,DC VOLTAGE,50V,MEDIUM,4.413852
2573,2021-07-26,22:28:42:717455,DC VOLTAGE,50V,MEDIUM,4.413764
2574,2021-07-26,22:28:47:723301,DC VOLTAGE,50V,MEDIUM,4.413948
2575,2021-07-26,22:28:52:734405,DC VOLTAGE,50V,MEDIUM,4.414051
2576,2021-07-26,22:28:57:748649,DC VOLTAGE,50V,MEDIUM,4.414131
2577,2021-07-26,22:29:02:762409,DC VOLTAGE,50V,MEDIUM,4.414324
2578,2021-07-26,22:29:07:766410,DC VOLTAGE,50V,MEDIUM,4.414289
2579,2021-07-26,22:29:12:780468,DC VOLTAGE,50V,MEDIUM,4.41463
2580,2021-07-26,22:29:17:796477,DC VOLTAGE,50V,MEDIUM,4.41448
2581,2021-07-26,22:29:22:798417,DC VOLTAGE,50V,MEDIUM,4.414478
2582,2021-07-26,22:29:27:804540,DC VOLTAGE,50V,MEDIUM,4.414572
2583,2021-07-26,22:29:32:819422,DC VOLTAGE,50V,MEDIUM,4.414885
2584,2021-07-26,22:29:37:834428,DC VOLTAGE,50V,MEDIUM,4.414737
2585,2021-07-26,22:29:42:850416,DC VOLTAGE,50V,MEDIUM,4.414851
2586,2021-07-26,22:29:47:858457,DC VOLTAGE,50V,MEDIUM,4.414941
2587,2021-07-26,22:29:52:874406,DC VOLTAGE,50V,MEDIUM,4.41471
2588,2021-07-26,22:29:57:883666,DC VOLTAGE,50V,MEDIUM,4.41505
2589,2021-07-26,22:30:02:897421,DC VOLTAGE,50V,MEDIUM,4.415141
2590,2021-07-26,22:30:07:902432,DC VOLTAGE,50V,MEDIUM,4.41515
2591,2021-07-26,22:30:12:907410,DC VOLTAGE,50V,MEDIUM,4.415289
2592,2021-07-26,22:30:17:925420,DC VOLTAGE,50V,MEDIUM,4.41523
2593,2021-07-26,22:30:22:928422,DC VOLTAGE,50V,MEDIUM,4.415488
2594,2021-07-26,22:30:27:941475,DC VOLTAGE,50V,MEDIUM,4.415581
2595,2021-07-26,22:30:32:946432,DC VOLTAGE,50V,MEDIUM,4.415614
2596,2021-07-26,22:30:37:953307,DC VOLTAGE,50V,MEDIUM,4.415351
2597,2021-07-26,22:30:42:966423,DC VOLTAGE,50V,MEDIUM,4.415911
2598,2021-07-26,22:30:47:980412,DC VOLTAGE,50V,MEDIUM,4.415975
2599,2021-07-26,22:30:52:994441,DC VOLTAGE,50V,MEDIUM,4.415853
2600,2021-07-26,22:30:58:008415,DC VOLTAGE,50V,MEDIUM,4.415734
2601,2021-07-26,22:31:03:022042,DC VOLTAGE,50V,MEDIUM,4.416081
2602,2021-07-26,22:31:08:031269,DC VOLTAGE,50V,MEDIUM,4.416225
2603,2021-07-26,22:31:13:041480,DC VOLTAGE,50V,MEDIUM,4.416173
2604,2021-07-26,22:31:18:046429,DC VOLTAGE,50V,MEDIUM,4.416386
2605,2021-07-26,22:31:23:058537,DC VOLTAGE,50V,MEDIUM,4.416331
2606,2021-07-26,22:31:28:064435,DC VOLTAGE,50V,MEDIUM,4.416517
2607,2021-07-26,22:31:33:078547,DC VOLTAGE,50V,MEDIUM,4.416686
2608,2021-07-26,22:31:38:086430,DC VOLTAGE,50V,MEDIUM,4.416743
2609,2021-07-26,22:31:43:097464,DC VOLTAGE,50V,MEDIUM,4.416623
2610,2021-07-26,22:31:48:103305,DC VOLTAGE,50V,MEDIUM,4.416924
2611,2021-07-26,22:31:53:110414,DC VOLTAGE,50V,MEDIUM,4.416883
2612,2021-07-26,22:31:58:116417,DC VOLTAGE,50V,MEDIUM,4.417076
2613,2021-07-26,22:32:03:120413,DC VOLTAGE,50V,MEDIUM,4.417229
2614,2021-07-26,22:32:08:129410,DC VOLTAGE,50V,MEDIUM,4.417033
2615,2021-07-26,22:32:13:137533,DC VOLTAGE,50V,MEDIUM,4.417316
2616,2021-07-26,22:32:18:140581,DC VOLTAGE,50V,MEDIUM,4.417225
2617,2021-07-26,22:32:23:158551,DC VOLTAGE,50V,MEDIUM,4.41725
2618,2021-07-26,22:32:28:176578,DC VOLTAGE,50V,MEDIUM,4.417411
2619,2021-07-26,22:32:33:184907,DC VOLTAGE,50V,MEDIUM,4.417433
2620,2021-07-26,22:32:38:192488,DC VOLTAGE,50V,MEDIUM,4.41787
2621,2021-07-26,22:32:43:195470,DC VOLTAGE,50V,MEDIUM,4.417647
2622,2021-07-26,22:32:48:210508,DC VOLTAGE,50V,MEDIUM,4.417843
2623,2021-07-26,22:32:53:215490,DC VOLTAGE,50V,MEDIUM,4.417785
2624,2021-07-26,22:32:58:228414,DC VOLTAGE,50V,MEDIUM,4.417925
2625,2021-07-26,22:33:03:233332,DC VOLTAGE,50V,MEDIUM,4.418023
2626,2021-07-26,22:33:08:243328,DC VOLTAGE,50V,MEDIUM,4.417836
2627,2021-07-26,22:33:13:256468,DC VOLTAGE,50V,MEDIUM,4.418212
2628,2021-07-26,22:33:18:269384,DC VOLTAGE,50V,MEDIUM,4.418221
2629,2021-07-26,22:33:23:284423,DC VOLTAGE,50V,MEDIUM,4.418344
2630,2021-07-26,22:33:28:299425,DC VOLTAGE,50V,MEDIUM,4.41826
2631,2021-07-26,22:33:33:310417,DC VOLTAGE,50V,MEDIUM,4.418308
2632,2021-07-26,22:33:38:318407,DC VOLTAGE,50V,MEDIUM,4.418446
2633,2021-07-26,22:33:43:328417,DC VOLTAGE,50V,MEDIUM,4.418674
2634,2021-07-26,22:33:48:342422,DC VOLTAGE,50V,MEDIUM,4.418578
2635,2021-07-26,22:33:53:347413,DC VOLTAGE,50V,MEDIUM,4.418555
2636,2021-07-26,22:33:58:355460,DC VOLTAGE,50V,MEDIUM,4.418911
2637,2021-07-26,22:34:03:358413,DC VOLTAGE,50V,MEDIUM,4.419062
2638,2021-07-26,22:34:08:370441,DC VOLTAGE,50V,MEDIUM,4.419171
2639,2021-07-26,22:34:13:374432,DC VOLTAGE,50V,MEDIUM,4.419225
2640,2021-07-26,22:34:18:391441,DC VOLTAGE,50V,MEDIUM,4.419188
2641,2021-07-26,22:34:23:398490,DC VOLTAGE,50V,MEDIUM,4.419283
2642,2021-07-26,22:34:28:414406,DC VOLTAGE,50V,MEDIUM,4.419481
2643,2021-07-26,22:34:33:431421,DC VOLTAGE,50V,MEDIUM,4.419525
2644,2021-07-26,22:34:38:448430,DC VOLTAGE,50V,MEDIUM,4.419474
2645,2021-07-26,22:34:43:466409,DC VOLTAGE,50V,MEDIUM,4.41968
2646,2021-07-26,22:34:48:478500,DC VOLTAGE,50V,MEDIUM,4.419741
2647,2021-07-26,22:34:53:494402,DC VOLTAGE,50V,MEDIUM,4.419547
2648,2021-07-26,22:34:58:508468,DC VOLTAGE,50V,MEDIUM,4.419706
2649,2021-07-26,22:35:03:525426,DC VOLTAGE,50V,MEDIUM,4.419795
2650,2021-07-26,22:35:08:537517,DC VOLTAGE,50V,MEDIUM,4.420349
2651,2021-07-26,22:35:13:546414,DC VOLTAGE,50V,MEDIUM,4.420172
2652,2021-07-26,22:35:18:564404,DC VOLTAGE,50V,MEDIUM,4.42003
2653,2021-07-26,22:35:23:578597,DC VOLTAGE,50V,MEDIUM,4.420319
2654,2021-07-26,22:35:28:593301,DC VOLTAGE,50V,MEDIUM,4.420385
2655,2021-07-26,22:35:33:602996,DC VOLTAGE,50V,MEDIUM,4.420427
2656,2021-07-26,22:35:38:618577,DC VOLTAGE,50V,MEDIUM,4.420445
2657,2021-07-26,22:35:43:628409,DC VOLTAGE,50V,MEDIUM,4.420765
2658,2021-07-26,22:35:48:638415,DC VOLTAGE,50V,MEDIUM,4.420694
2659,2021-07-26,22:35:53:642433,DC VOLTAGE,50V,MEDIUM,4.420674
2660,2021-07-26,22:35:58:657774,DC VOLTAGE,50V,MEDIUM,4.420674
2661,2021-07-26,22:36:03:673322,DC VOLTAGE,50V,MEDIUM,4.42084
2662,2021-07-26,22:36:08:677487,DC VOLTAGE,50V,MEDIUM,4.421099
2663,2021-07-26,22:36:13:681841,DC VOLTAGE,50V,MEDIUM,4.420951
2664,2021-07-26,22:36:18:688560,DC VOLTAGE,50V,MEDIUM,4.421234
2665,2021-07-26,22:36:23:692499,DC VOLTAGE,50V,MEDIUM,4.421345
2666,2021-07-26,22:36:28:710524,DC VOLTAGE,50V,MEDIUM,4.421165
2667,2021-07-26,22:36:33:728412,DC VOLTAGE,50V,MEDIUM,4.421367
2668,2021-07-26,22:36:38:736472,DC VOLTAGE,50V,MEDIUM,4.42138
2669,2021-07-26,22:36:43:748416,DC VOLTAGE,50V,MEDIUM,4.42145
2670,2021-07-26,22:36:48:756532,DC VOLTAGE,50V,MEDIUM,4.421699
2671,2021-07-26,22:36:53:764407,DC VOLTAGE,50V,MEDIUM,4.421701
2672,2021-07-26,22:36:58:767443,DC VOLTAGE,50V,MEDIUM,4.421841
2673,2021-07-26,22:37:03:780415,DC VOLTAGE,50V,MEDIUM,4.421927
2674,2021-07-26,22:37:08:786504,DC VOLTAGE,50V,MEDIUM,4.421925
2675,2021-07-26,22:37:13:798414,DC VOLTAGE,50V,MEDIUM,4.422092
2676,2021-07-26,22:37:18:808515,DC VOLTAGE,50V,MEDIUM,4.422268
2677,2021-07-26,22:37:23:813324,DC VOLTAGE,50V,MEDIUM,4.422184
2678,2021-07-26,22:37:28:818421,DC VOLTAGE,50V,MEDIUM,4.422411
2679,2021-07-26,22:37:33:826421,DC VOLTAGE,50V,MEDIUM,4.422482
2680,2021-07-26,22:37:38:839462,DC VOLTAGE,50V,MEDIUM,4.422474
2681,2021-07-26,22:37:43:855422,DC VOLTAGE,50V,MEDIUM,4.422474
2682,2021-07-26,22:37:48:860480,DC VOLTAGE,50V,MEDIUM,4.422687
2683,2021-07-26,22:37:53:874408,DC VOLTAGE,50V,MEDIUM,4.422624
2684,2021-07-26,22:37:58:882447,DC VOLTAGE,50V,MEDIUM,4.422856
2685,2021-07-26,22:38:03:886421,DC VOLTAGE,50V,MEDIUM,4.422747
2686,2021-07-26,22:38:08:892452,DC VOLTAGE,50V,MEDIUM,4.422896
2687,2021-07-26,22:38:13:908507,DC VOLTAGE,50V,MEDIUM,4.422953
2688,2021-07-26,22:38:18:910416,DC VOLTAGE,50V,MEDIUM,4.423036
2689,2021-07-26,22:38:23:918414,DC VOLTAGE,50V,MEDIUM,4.423027
2690,2021-07-26,22:38:28:922472,DC VOLTAGE,50V,MEDIUM,4.423484
2691,2021-07-26,22:38:33:940410,DC VOLTAGE,50V,MEDIUM,4.423365
2692,2021-07-26,22:38:38:951445,DC VOLTAGE,50V,MEDIUM,4.423389
2693,2021-07-26,22:38:43:959443,DC VOLTAGE,50V,MEDIUM,4.423704
2694,2021-07-26,22:38:48:962437,DC VOLTAGE,50V,MEDIUM,4.423567
2695,2021-07-26,22:38:53:979498,DC VOLTAGE,50V,MEDIUM,4.423809
2696,2021-07-26,22:38:58:992410,DC VOLTAGE,50V,MEDIUM,4.423919
2697,2021-07-26,22:39:04:007422,DC VOLTAGE,50V,MEDIUM,4.423963
2698,2021-07-26,22:39:09:024412,DC VOLTAGE,50V,MEDIUM,4.424015
2699,2021-07-26,22:39:14:036545,DC VOLTAGE,50V,MEDIUM,4.424107
2700,2021-07-26,22:39:19:040450,DC VOLTAGE,50V,MEDIUM,4.42427
2701,2021-07-26,22:39:24:043314,DC VOLTAGE,50V,MEDIUM,4.424026
2702,2021-07-26,22:39:29:048417,DC VOLTAGE,50V,MEDIUM,4.424152
2703,2021-07-26,22:39:34:054403,DC VOLTAGE,50V,MEDIUM,4.424417
2704,2021-07-26,22:39:39:070761,DC VOLTAGE,50V,MEDIUM,4.424654
2705,2021-07-26,22:39:44:079791,DC VOLTAGE,50V,MEDIUM,4.424527
2706,2021-07-26,22:39:49:091866,DC VOLTAGE,50V,MEDIUM,4.424466
2707,2021-07-26,22:39:54:106414,DC VOLTAGE,50V,MEDIUM,4.424549
2708,2021-07-26,22:39:59:122419,DC VOLTAGE,50V,MEDIUM,4.4247
2709,2021-07-26,22:40:04:132419,DC VOLTAGE,50V,MEDIUM,4.424643
2710,2021-07-26,22:40:09:138425,DC VOLTAGE,50V,MEDIUM,4.424844
2711,2021-07-26,22:40:14:154527,DC VOLTAGE,50V,MEDIUM,4.424857
2712,2021-07-26,22:40:19:169053,DC VOLTAGE,50V,MEDIUM,4.425121
2713,2021-07-26,22:40:24:174313,DC VOLTAGE,50V,MEDIUM,4.425063
2714,2021-07-26,22:40:29:185418,DC VOLTAGE,50V,MEDIUM,4.425241
2715,2021-07-26,22:40:34:197403,DC VOLTAGE,50V,MEDIUM,4.425467
2716,2021-07-26,22:40:39:207541,DC VOLTAGE,50V,MEDIUM,4.42569
2717,2021-07-26,22:40:44:213435,DC VOLTAGE,50V,MEDIUM,4.425353
2718,2021-07-26,22:40:49:225419,DC VOLTAGE,50V,MEDIUM,4.425536
2719,2021-07-26,22:40:54:228519,DC VOLTAGE,50V,MEDIUM,4.425472
2720,2021-07-26,22:40:59:232408,DC VOLTAGE,50V,MEDIUM,4.425773
2721,2021-07-26,22:41:04:243298,DC VOLTAGE,50V,MEDIUM,4.425867
2722,2021-07-26,22:41:09:260462,DC VOLTAGE,50V,MEDIUM,4.425849
2723,2021-07-26,22:41:14:275034,DC VOLTAGE,50V,MEDIUM,4.426118
2724,2021-07-26,22:41:19:280345,DC VOLTAGE,50V,MEDIUM,4.426102
2725,2021-07-26,22:41:24:290645,DC VOLTAGE,50V,MEDIUM,4.425905
2726,2021-07-26,22:41:29:306558,DC VOLTAGE,50V,MEDIUM,4.426335
2727,2021-07-26,22:41:34:316429,DC VOLTAGE,50V,MEDIUM,4.42636
2728,2021-07-26,22:41:39:322414,DC VOLTAGE,50V,MEDIUM,4.426251
2729,2021-07-26,22:41:44:325512,DC VOLTAGE,50V,MEDIUM,4.426674
2730,2021-07-26,22:41:49:328405,DC VOLTAGE,50V,MEDIUM,4.426445
2731,2021-07-26,22:41:54:344435,DC VOLTAGE,50V,MEDIUM,4.426674
2732,2021-07-26,22:41:59:354422,DC VOLTAGE,50V,MEDIUM,4.426743
2733,2021-07-26,22:42:04:371420,DC VOLTAGE,50V,MEDIUM,4.426909
2734,2021-07-26,22:42:09:378432,DC VOLTAGE,50V,MEDIUM,4.426723
2735,2021-07-26,22:42:14:387439,DC VOLTAGE,50V,MEDIUM,4.427016
2736,2021-07-26,22:42:19:396690,DC VOLTAGE,50V,MEDIUM,4.426953
2737,2021-07-26,22:42:24:414488,DC VOLTAGE,50V,MEDIUM,4.427162
2738,2021-07-26,22:42:29:431431,DC VOLTAGE,50V,MEDIUM,4.427177
2739,2021-07-26,22:42:34:444404,DC VOLTAGE,50V,MEDIUM,4.427392
2740,2021-07-26,22:42:39:461416,DC VOLTAGE,50V,MEDIUM,4.427341
2741,2021-07-26,22:42:44:474402,DC VOLTAGE,50V,MEDIUM,4.427209
2742,2021-07-26,22:42:49:490442,DC VOLTAGE,50V,MEDIUM,4.427553
2743,2021-07-26,22:42:54:494402,DC VOLTAGE,50V,MEDIUM,4.427536
2744,2021-07-26,22:42:59:501248,DC VOLTAGE,50V,MEDIUM,4.42769
2745,2021-07-26,22:43:04:504441,DC VOLTAGE,50V,MEDIUM,4.427638
2746,2021-07-26,22:43:09:522410,DC VOLTAGE,50V,MEDIUM,4.42779
2747,2021-07-26,22:43:14:530477,DC VOLTAGE,50V,MEDIUM,4.427949
2748,2021-07-26,22:43:19:541423,DC VOLTAGE,50V,MEDIUM,4.428135
2749,2021-07-26,22:43:24:547526,DC VOLTAGE,50V,MEDIUM,4.428021
2750,2021-07-26,22:43:29:554440,DC VOLTAGE,50V,MEDIUM,4.42816
2751,2021-07-26,22:43:34:566568,DC VOLTAGE,50V,MEDIUM,4.428215
2752,2021-07-26,22:43:39:580421,DC VOLTAGE,50V,MEDIUM,4.428329
2753,2021-07-26,22:43:44:596436,DC VOLTAGE,50V,MEDIUM,4.428336
2754,2021-07-26,22:43:49:605411,DC VOLTAGE,50V,MEDIUM,4.428544
2755,2021-07-26,22:43:54:610431,DC VOLTAGE,50V,MEDIUM,4.428606
2756,2021-07-26,22:43:59:621409,DC VOLTAGE,50V,MEDIUM,4.42847
2757,2021-07-26,22:44:04:632435,DC VOLTAGE,50V,MEDIUM,4.42862
2758,2021-07-26,22:44:09:650534,DC VOLTAGE,50V,MEDIUM,4.428763
2759,2021-07-26,22:44:14:667421,DC VOLTAGE,50V,MEDIUM,4.428836
2760,2021-07-26,22:44:19:678413,DC VOLTAGE,50V,MEDIUM,4.428704
2761,2021-07-26,22:44:24:685503,DC VOLTAGE,50V,MEDIUM,4.42903
2762,2021-07-26,22:44:29:687425,DC VOLTAGE,50V,MEDIUM,4.429026
2763,2021-07-26,22:44:34:705465,DC VOLTAGE,50V,MEDIUM,4.429083
2764,2021-07-26,22:44:39:715145,DC VOLTAGE,50V,MEDIUM,4.429518
2765,2021-07-26,22:44:44:726473,DC VOLTAGE,50V,MEDIUM,4.429422
2766,2021-07-26,22:44:49:737418,DC VOLTAGE,50V,MEDIUM,4.429295
2767,2021-07-26,22:44:54:748594,DC VOLTAGE,50V,MEDIUM,4.429575
2768,2021-07-26,22:44:59:757445,DC VOLTAGE,50V,MEDIUM,4.429785
2769,2021-07-26,22:45:04:765419,DC VOLTAGE,50V,MEDIUM,4.429798
2770,2021-07-26,22:45:09:780472,DC VOLTAGE,50V,MEDIUM,4.429767
2771,2021-07-26,22:45:14:791414,DC VOLTAGE,50V,MEDIUM,4.429718
2772,2021-07-26,22:45:19:805411,DC VOLTAGE,50V,MEDIUM,4.430046
2773,2021-07-26,22:45:24:815407,DC VOLTAGE,50V,MEDIUM,4.430107
2774,2021-07-26,22:45:29:827580,DC VOLTAGE,50V,MEDIUM,4.430077
2775,2021-07-26,22:45:34:840451,DC VOLTAGE,50V,MEDIUM,4.430156
2776,2021-07-26,22:45:39:844436,DC VOLTAGE,50V,MEDIUM,4.430275
2777,2021-07-26,22:45:44:849413,DC VOLTAGE,50V,MEDIUM,4.43023
2778,2021-07-26,22:45:49:854406,DC VOLTAGE,50V,MEDIUM,4.430419
2779,2021-07-26,22:45:54:860508,DC VOLTAGE,50V,MEDIUM,4.430513
2780,2021-07-26,22:45:59:877415,DC VOLTAGE,50V,MEDIUM,4.430572
2781,2021-07-26,22:46:04:892219,DC VOLTAGE,50V,MEDIUM,4.430665
2782,2021-07-26,22:46:09:904404,DC VOLTAGE,50V,MEDIUM,4.430784
2783,2021-07-26,22:46:14:917424,DC VOLTAGE,50V,MEDIUM,4.430823
2784,2021-07-26,22:46:19:926431,DC VOLTAGE,50V,MEDIUM,4.43099
2785,2021-07-26,22:46:24:936176,DC VOLTAGE,50V,MEDIUM,4.431022
2786,2021-07-26,22:46:29:945445,DC VOLTAGE,50V,MEDIUM,4.43109
2787,2021-07-26,22:46:34:952541,DC VOLTAGE,50V,MEDIUM,4.431117
2788,2021-07-26,22:46:39:964517,DC VOLTAGE,50V,MEDIUM,4.431229
2789,2021-07-26,22:46:44:968421,DC VOLTAGE,50V,MEDIUM,4.431159
2790,2021-07-26,22:46:49:977478,DC VOLTAGE,50V,MEDIUM,4.431566
2791,2021-07-26,22:46:54:982414,DC VOLTAGE,50V,MEDIUM,4.431464
2792,2021-07-26,22:46:59:987469,DC VOLTAGE,50V,MEDIUM,4.431491
2793,2021-07-26,22:47:05:000453,DC VOLTAGE,50V,MEDIUM,4.431618
2794,2021-07-26,22:47:10:017563,DC VOLTAGE,50V,MEDIUM,4.43179
2795,2021-07-26,22:47:15:034513,DC VOLTAGE,50V,MEDIUM,4.431908
2796,2021-07-26,22:47:20:039415,DC VOLTAGE,50V,MEDIUM,4.431604
2797,2021-07-26,22:47:25:049471,DC VOLTAGE,50V,MEDIUM,4.432068
2798,2021-07-26,22:47:30:059055,DC VOLTAGE,50V,MEDIUM,4.432163
2799,2021-07-26,22:47:35:068530,DC VOLTAGE,50V,MEDIUM,4.43211
2800,2021-07-26,22:47:40:081411,DC VOLTAGE,50V,MEDIUM,4.432102
2801,2021-07-26,22:47:45:087553,DC VOLTAGE,50V,MEDIUM,4.432197
2802,2021-07-26,22:47:50:102432,DC VOLTAGE,50V,MEDIUM,4.4324
2803,2021-07-26,22:47:55:116414,DC VOLTAGE,50V,MEDIUM,4.432489
2804,2021-07-26,22:48:00:127066,DC VOLTAGE,50V,MEDIUM,4.432838
2805,2021-07-26,22:48:05:136165,DC VOLTAGE,50V,MEDIUM,4.432605
2806,2021-07-26,22:48:10:148417,DC VOLTAGE,50V,MEDIUM,4.432806
2807,2021-07-26,22:48:15:165417,DC VOLTAGE,50V,MEDIUM,4.432562
2808,2021-07-26,22:48:20:176409,DC VOLTAGE,50V,MEDIUM,4.433023
2809,2021-07-26,22:48:25:192990,DC VOLTAGE,50V,MEDIUM,4.432989
2810,2021-07-26,22:48:30:204447,DC VOLTAGE,50V,MEDIUM,4.433161
2811,2021-07-26,22:48:35:207409,DC VOLTAGE,50V,MEDIUM,4.433103
2812,2021-07-26,22:48:40:217527,DC VOLTAGE,50V,MEDIUM,4.432987
2813,2021-07-26,22:48:45:220450,DC VOLTAGE,50V,MEDIUM,4.433244
2814,2021-07-26,22:48:50:225444,DC VOLTAGE,50V,MEDIUM,4.433356
2815,2021-07-26,22:48:55:230522,DC VOLTAGE,50V,MEDIUM,4.433432
2816,2021-07-26,22:49:00:240470,DC VOLTAGE,50V,MEDIUM,4.433752
2817,2021-07-26,22:49:05:254520,DC VOLTAGE,50V,MEDIUM,4.433798
2818,2021-07-26,22:49:10:269413,DC VOLTAGE,50V,MEDIUM,4.433739
2819,2021-07-26,22:49:15:274411,DC VOLTAGE,50V,MEDIUM,4.43389
2820,2021-07-26,22:49:20:284433,DC VOLTAGE,50V,MEDIUM,4.43385
2821,2021-07-26,22:49:25:290473,DC VOLTAGE,50V,MEDIUM,4.433976
2822,2021-07-26,22:49:30:298461,DC VOLTAGE,50V,MEDIUM,4.433925
2823,2021-07-26,22:49:35:302439,DC VOLTAGE,50V,MEDIUM,4.433958
2824,2021-07-26,22:49:40:306476,DC VOLTAGE,50V,MEDIUM,4.434157
2825,2021-07-26,22:49:45:318414,DC VOLTAGE,50V,MEDIUM,4.43421
2826,2021-07-26,22:49:50:332439,DC VOLTAGE,50V,MEDIUM,4.434331
2827,2021-07-26,22:49:55:338417,DC VOLTAGE,50V,MEDIUM,4.434044
2828,2021-07-26,22:50:00:350499,DC VOLTAGE,50V,MEDIUM,4.434585
2829,2021-07-26,22:50:05:363335,DC VOLTAGE,50V,MEDIUM,4.434562
2830,2021-07-26,22:50:10:367409,DC VOLTAGE,50V,MEDIUM,4.434587
2831,2021-07-26,22:50:15:372423,DC VOLTAGE,50V,MEDIUM,4.434708
2832,2021-07-26,22:50:20:385442,DC VOLTAGE,50V,MEDIUM,4.434838
2833,2021-07-26,22:50:25:393303,DC VOLTAGE,50V,MEDIUM,4.434916
2834,2021-07-26,22:50:30:409766,DC VOLTAGE,50V,MEDIUM,4.434885
2835,2021-07-26,22:50:35:415362,DC VOLTAGE,50V,MEDIUM,4.435111
2836,2021-07-26,22:50:40:428646,DC VOLTAGE,50V,MEDIUM,4.435286
2837,2021-07-26,22:50:45:441563,DC VOLTAGE,50V,MEDIUM,4.435136
2838,2021-07-26,22:50:50:458418,DC VOLTAGE,50V,MEDIUM,4.43528
2839,2021-07-26,22:50:55:468415,DC VOLTAGE,50V,MEDIUM,4.435233
2840,2021-07-26,22:51:00:474411,DC VOLTAGE,50V,MEDIUM,4.435182
2841,2021-07-26,22:51:05:478416,DC VOLTAGE,50V,MEDIUM,4.435629
2842,2021-07-26,22:51:10:494411,DC VOLTAGE,50V,MEDIUM,4.435448
